min_rouge,articles,references,min_rouge_rouge-1,min_rouge_rouge-2,min_rouge_rouge-l
"Eligible participants were individuals previously deployed to Operation Enduring Freedom or Operation Iraqi Freedom (OEF/OIF) who were reachable at a U.S. landline phone and resided within one of 24 U.S. geographic areas with the largest number of deployed personnel. Using random digit dialing, we called households in those areas between August 2007 and February 2008. Additional methodological details have been published elsewhere  .",PMC3586304.json,"objective this study examined the mental health treatment experiences of active duty u.s. service members who received treatment from primary care or specialty mental health providers. methods a national sample of active duty service members (n=1,659) was surveyed about mental health treatment experiences. results about 17% of respondents reported receipt of mental health care in the prior months. three times as many service members had seen a specialty mental health provider (14%) than had seen a primary care provider (5%). of those who had seen a specialty provider, 79% thought treatment helped a lot or some and none stated that treatment was not at all helpful. of those who had seen a primary care provider, only 51% thought treatment had helped a lot or some and 15% viewed treatment as not helping at all. conclusions patterns of utilization and perceptions of treatment should be considered when addressing the unmet mental health needs of service members.",0.12556053811659193,0.00904977375565611,0.11272001607985406
"It caused predictable seasonal peaks of disease and was not of great economic concern . By early 2000, over 20% of sampled pigs were seropositive for the triple reassortant H3N2 . Other reassortant virus subtypes that have been isolated from pigs since 1998, but have not become established in the swine population include an H3N1 and an H2N3 .",PMC2746644.json,the novel h1n1 influenza virus that emerged in humans in mexico in early and transmitted efficiently in the human population with global spread has been declared a pandemic strain. here we review influenza infections in swine since and the introduction of different avian and human influenza virus genes into swine influenza viruses of north america and eurasia. these introductions often result in viruses of increased fitness for pigs that occasionally transmit to humans. the novel virus affecting humans is derived from a north american swine influenza virus that has acquired two gene segments (neuraminidase (na) and matrix (m)) from the european swine lineages. this reassortant appears to have increased fitness in humans. the potential for increased virulence in humans and of further reassortment between the novel h1n1 influenza virus and oseltamivir resistant seasonal h1n1 or with highly pathogenic h5n1 influenza stresses the need for urgent pandemic planning.,0.21674876847290642,0.009950248756218905,0.18307145216526646
"Prevalence of moderate severe UI was estimated using the severity definitions described previously, again noting that severity was queried only of subjects who leaked  2 days in the last month. We fit these variables using a transition model in Proc Logistic (SAS version 9.2, Copyright 2009, SAS Institute, Cary, NC). Adjusted odds ratios (OR) were calculated for the model predicting progression and improvement and were expressed as 95% Confidence Intervals (CI) .",PMC3042699.json,"objectives to estimate year incidence, remission and predictors of urgency urinary incontinence (uui) in a community based population of women 50. methods we analyzed data in the health and retirement study. subjects were women with baseline and follow up uui information. uui incidence and remission were calculated. predictors of uui progression and improvement were estimated controlling for age, ethnicity, body mass index (bmi), parity, psychiatric illness, medical co morbidities, functional limitations and stress urinary incontinence (sui). we evaluated whether baseline uui status predicted follow up status and used multivariable logistic regression to identify predictor variables. results 8,581 women reported uui status at baseline and follow up. of 7,244 women continent at baseline, affirmed uui at follow up for a year incidence of 3.7%. of women with uui at baseline, were continent at follow up for a year remission of 25.8%. predictors of uui development included increased age (7th and 10th decade compared to 6th decade; or 1.5 and 7.2, ci 1.12.1 and 4.212.5, respectively), obesity (or 1.6, ci 1.22.1), history of psychiatric illness (or 1.6, ci 1.32.0), functional limitations (or 6.2, ci 4.29.2) and sui (or 5.0, ci 3.08.3). women who denied uui at baseline were also likely to deny uui at follow up (or 47.4, ci 22.998.1). conclusions in this community based population of women uui incidence was low and remission was high. predictors of uui included increased age, severe obesity, functional limitations, a positive psychiatric history and incontinence status at baseline.",0.17058823529411762,0.023668639053254437,0.12038381445061329
"recent increases in state medicaid payments to nursing homes have the potential to reduce disparities in nurse staffing between facilities with high and low concentrations of racial/ethnic minority residents. analyses of nursing home and state policy survey data for the period 200111 suggest that registered nurse and licensed practical nurse staffing levels increased slightly during this period, regardless of racial/ethnic minority resident concentration. adjusted disparities in registered nurse hours per resident day between nursing homes with high and low concentrations of racial/ethnic minority residents persisted, although they were reduced.",PMC5066592.json,"recent increases in state medicaid payments to nursing homes have the potential to reduce disparities in nurse staffing between facilities with high and low concentrations of racial/ethnic minority residents. analyses of nursing home and state policy survey data for the period suggest that registered nurse and licensed practical nurse staffing levels increased slightly during this period, regardless of racial/ethnic minority resident concentration. adjusted disparities in registered nurse hours per resident day between nursing homes with high and low concentrations of racial/ethnic minority residents persisted, although they were reduced. certified nursing assistant hours per patient day increased in nursing homes with low concentrations of racial/ethnic minorities but decreased in homes with high concentrations, creating a new disparity. overall, increases in state medicaid payment rates to nursing homes were associated with improvements in staffing and reduced staffing disparities across facilities, but the adoption of case mix payments had the opposite effect. further reforms in health care delivery and payment are needed to address persistent disparities in care between nursing homes serving higher proportions of minority residents and those serving lower proportions, and to prevent unintended exacerbations of such disparities.",0.6431095406360424,0.6334519572953736,0.6983056375096084
"A schematic of the experimental setup is shown in . Heavy plasma gas ions pass through the perforated ground shelf onto the samples, balancing the lighter electrons on the ground shelf and preventing surface charge buildup on the sample. The metal (Pt or Au) was vapor deposited over the entire surface.",PMC2877396.json,"the release of neurotransmitters and hormones from secretory vesicles plays a fundamental role in the function of the nervous system including neuronal communication. high throughput testing of drugs modulating transmitter release is becoming an increasingly important area in the fields of cell biology, neurobiology, and neurology. carbon fiber amperometry, provides high resolution measurements of amount and time course of transmitter release from single vesicles, and their modulation by drugs and molecular manipulations. however, such methods do not allow the rapid collection of data from a large number of cells. to allow such testing, we have developed a cmos potentiostat circuit that can be scaled to a large array. in this paper, we present two post cmos fabrication methods to incorporate the electrochemical electrode material. we demonstrate by proof of principle the feasibility of on chip electrochemical measurements of dopamine, and catecholamine release from adrenal chromaffin cells. the measurement noise is consistent with the typical electrode noise in recordings with external amplifiers. the electronic noise of the potentiostat in recordings with s integration time is ~0.11 pa and is negligible compared to the inherent electrode noise.",0.1271186440677966,0.008547008547008548,0.16319197422956344
"at Morehouse School of Medicine. Hemoglobin1Ac levels were measured using a commercially available kit (Bayer Inc, Pittsburgh, PA). Controls were injected i.p. (0.6 ml) with vehicle (0.9% NaCl).",PMC2929321.json,"the incidence of obesity, insulin resistance and type diabetes (t2d) is increasing at an alarming rate worldwide. emerging experimental evidence suggests that the hormone melatonin plays an important role in the regulation of glucose metabolisms. in this study we report that removal of melatonin receptor type (mt1) significantly impairs the ability of mice to metabolize glucose and such inability is probably due to an increased insulin resistance in these mice. our data suggest that mt1 receptors are implicated in the pathogenesis of t2d and open the door for a detailed exploration on the mechanisms by which mt1 receptors signaling may affect glucose metabolism.",0.04477611940298507,0.0,0.07678759204146347
"The cells were fixed in 10% neutral buffered formalin for five minutes, permeabilized with proteinase K (2 mg/ml in 10 mM Tris, pH 8), followed by inactivation of endogenous peroxidases. Then, the labeling reaction mix (TdT, Biotin dNTP, unlabeled dNTP) was added to label breaks in DNA. Photomicrographs were taken of each well in each condition at 200 magnification.",PMC2693041.json,"cell migration is critically important for the repair of chronic wounds, which cost billions of dollars each year to treat and can lead to serious complications, including amputation and death. growth factors, including epidermal growth factor (egf) and insulin like growth factor (igf 1), are known to be deficient in chronic wounds; unfortunately, traditional delivery of soluble growth factors to wounds is expensive and complicated by their degradation. we have previously shown that directed and accelerated keratinocyte migration could be achieved by creating immobilized gradients of egf. in this work, we have optimized egf gradients for cell migration, synthesized and characterized gradient patterns of igf 1, and tested for migration synergy upon combination of egf and igf 1 patterns. an optimal egf concentration and pattern were identified, resulting in migration that was almost 10 fold that achieved on unpatterned controls. immobilization of igf 1 gradients also accelerated and directed keratinocyte migration (p<0.05), however, no difference in migration was found across various igf 1 concentrations or gradient patterns. although combining egf with igf 1 patterns did not accelerate migration beyond levels achieved using egf alone, these methods can be applied to create other types of multi component gradients that will ultimately be utilized to create 3 d bioactive wound dressings.",0.12546125461254612,0.0,0.11665788363889586
"We compared baseline characteristics of RA patients among the three disease duration groups (<3yrs, 35yrs, >5yrs) using one way analysis of variance (ANOVA). ANOVA was also used to compare the change scores of study measures (baseline minus follow up) among the disease duration groups. Stepwise model selection was used to select variables for the multiple linear regression models.",PMC2753191.json,"objective examine relationships of ra, disease duration(dd), number of previous dmards, and frequency of dmard changes, to changes in function(mhaq) after the start of a new dmard in ra patients. methods patients from the corrona database with active ra(patients included mhaq>=0.5 and/or das28>=1.6) started a new dmard(baseline) and had at least one follow up(f/u) visit 612mos later. change in mhaq from baseline to f/u visit was modeled using univariate/multivariate linear regression analysis. due to colinearity, separate multivariate regression models were performed including/excluding the predictors: disease duration, number of prior dmards and frequency of dmard changes. results baseline age, mhaq, esr, das28, and number of prior dmards differed across dd groups. the univariate linear regression model showed that higher baseline values of mhaq, das28, sjc, tjc, cdai, esr, md global, prednisone use, and subsequent addition/discontinuation of dmards associated with improvement of the mhaq at f/u(p 0.05). the multivariate linear regression models demonstrated that mhaq improvement associated with shorter dd, higher baseline mhaq, addition of subsequent dmard, and the dmard frequency index(number of previous dmards divided by years of dd)(p<0.05). number of dmards patients previously used was not associated with mhaq change in either model. conclusion this study demonstrates that in clinical rheumatological practices, more frequent changes in dmards are associated with greater improvement in function(mhaq). it does not support the idea that number of previous dmards used predicts response. indirectly, these data support the concept that dmards should be changed if optimal responses are not achieved within a specified time.",0.19999999999999998,0.04268292682926829,0.17807597905852432
18987646 familial clustering of autoimmune disease is well recognised and raises the possibility that some susceptibility genes may predispose to autoimmunity in general. in light of this observation it might be expected that some of the variants of established relevance in one autoimmune disease may also be relevant in other related conditions. Genes and immunity,PMC2718424.json,"familial clustering of autoimmune disease is well recognised and raises the possibility that some susceptibility genes may predispose to autoimmunity in general. in light of this observation it might be expected that some of the variants of established relevance in one autoimmune disease may also be relevant in other related conditions. based on this hypothesis we tested seven single nucleotide polymorphisms (snps) that are known to be associated with type diabetes in a large multiple sclerosis dataset consisting of 2,369 trio families, 5,737 cases and 10,296 unrelated controls. two of these seven snps demonstrated evidence for association with multiple sclerosis; rs12708716 from the clec16a gene (p=1.61016) and rs763361 from the cd226 gene (p=5.4108). these findings thereby identify two additional multiple sclerosis susceptibility genes and lend support to the notion of autoimmune susceptibility genes.",0.5435897435897435,0.528497409326425,0.6101205465125582
"The pH was measured at 35C using a calomel electrode (Orion 7110BN Micro Calomel pH, Thermo Electron Corporation). In the upfield region, PA titration also produces distinct spectral changes. TSP serves as the chemical shift (0 ppm) and concentration reference.",PMC2591068.json,"upon titration with palmitate, the 1h nmr spectra of metmyoglobin cyanide (mbcn) reveal a selective perturbation of the heme methyl, consistent with a specific interaction of myoglobin (mb) with fatty acid. other detectable hyperfine shifted resonances of the heme group remain unchanged. mb also enhances fatty acid solubility, as reflected in a more intense methylene peak of palmitate in mb than in tris buffer. ligand binding analysis indicates an apparent palmitate dissociation constant (kd) of m. these results suggest that mb can bind fatty acid and may have a role in facilitating fatty acid transport in the cell.",0.14492753623188406,0.014705882352941176,0.13233162505919754
"All solvents and salts purchased from commercial sources were used as received unless otherwise stated. Dichlorodimethylsilane was purchased from Sigma Aldrich (St. Louis, MO). Mastercycler and in situ adapter were purchased from Eppendorf (Hamburg, Germany).",PMC2948063.json,"summary this paper describes a slipchip to perform digital pcr in a very simple and inexpensive format. the fluidic path for introducing the sample combined with the pcr mixture was formed using elongated wells in the two plates of the slipchip designed to overlap during sample loading. this fluidic path was broken up by simple slipping of the two plates that removed the overlap among wells and brought each well in contact with a reservoir preloaded with oil to generate 1,280 reaction compartments (2.6 nl each) simultaneously. after thermal cycling, end point fluorescence intensity was used to detect the presence of nucleic acid. digital pcr on the slipchip was tested quantitatively by using staphylococcus aureus genomic dna. as the concentration of the template dna in the reaction mixture was diluted, the fraction of positive wells decreased as expected from the statistical analysis. no cross contamination was observed during the experiments. at the extremes of the dynamic range of digital pcr the standard confidence interval determined using a normal approximation of the binomial distribution is not satisfactory. therefore, statistical analysis based on the score method was used to establish these confidence intervals. the slipchip provides a simple strategy to count nucleic acids by using pcr. it may find applications in research applications such as single cell analysis, prenatal diagnostics, and point of care diagnostics. slipchip would become valuable for diagnostics, including applications in resource limited areas after integration with isothermal nucleic acid amplification technologies and visual readout.",0.04946996466431096,0.0,0.08556962621611927
These images are segmented using thresholding and converted into a set of binary images. This is achieved by comparing each pair of images taken at the opposite angles and finding a displacement so that they become closest mirror images to each other in terms of the smallest root mean square (RMS) difference. The 3 D surface contour is obtained by stacking all axial slices.,PMC2706514.json,"fluorescence imaging is an important tool for tracking molecular targeting probes in preclinical studies. it offers high sensitivity, but nonetheless low spatial resolution compared to other leading imaging methods such ct and mri. we demonstrate our methodological development in small animal in vivo whole body imaging using fluorescence tomography. we have implemented a noncontact fluid free fluorescence diffuse optical tomography system that uses a raster scanned continuous wave diode laser as the light source and an intensified ccd camera as the photodetector. the specimen is positioned on a motorized rotation stage. laser scanning, data acquisition, and stage rotation are controlled via labview applications. the forward problem in the heterogeneous medium is based on a normalized born method, and the sensitivity function is determined using a monte carlo method. the inverse problem (image reconstruction) is performed using a regularized iterative algorithm, in which the cost function is defined as a weighted sum of the l 2 norms of the solution image, the residual error, and the image gradient. the relative weights are adjusted by two independent regularization parameters. our initial tests of this imaging system were performed with an imaging phantom that consists of a translucent plastic cylinder filled with tissue simulating liquid and two thin wall glass tubes containing indocyanine green. the reconstruction is compared to the output of a finite element method based software package nirfast and has produced promising results.",0.16891891891891891,0.006802721088435375,0.14360639399742325
"The study was approved by the institutional review boards at the University of Hawaii and the University of Southern California. A self administered questionnaire was completed and returned by mail by over 215,000 people of whom 118,869 were women. Women (n=19,678) with missing values in the exposure or covariate variables, including extreme values for height or weight that resulted in a body mass index (BMI) outside of the 15 50 kg/m2 range were excluded.",PMC2693290.json,"objective the main objective was to examine the association between simple hysterectomy (without bilateral oophorectomy) and breast cancer risk. because hysterectomy prevalence varies by ethnicity, the secondary objective was to examine whether inclusion of women with hysterectomies affects the estimates of breast cancer risk by ethnicity. methods the multiethnic cohort study was assembled in 1993 6 and included 68,065 women from hawaii and los angeles aged 45 75 years without missing information or bilateral oophorectomy. hysterectomy status was self reported. after 7.7 years median follow up, 1,862 cases of invasive breast cancer were identified. proportional hazards models were used to estimate relative risks (rr) while controlling for known risk factors. results prevalence of simple hysterectomy varied from to 29% among the ethnic groups (white, african american, native hawaiian, japanese american, and latina). overall, hysterectomy was not associated with breast cancer risk (rr=0.98). although the rrs were nonsignificantly elevated by 15% in white women and nonsignificantly reduced by 15% in latinas of non us origin, the variation by ethnicity was not significant (pinteraction=0.48). the breast cancer risk associated with ethnicity was very similar when estimated with and without women with hysterectomies. conclusions this study suggests that simple hysterectomy status does not alter breast cancer risk. therefore, inclusion of women with simple hysterectomies does not substantially change estimated risk of breast cancer by ethnicity.",0.22077922077922082,0.0130718954248366,0.16220360811950238
A halogen illuminator (Edmund Optics) was used with a 550 nm to 580nm interference filter to excite the Cy 3.5. A mixture of ferrous and ferric iron chlorides was dissolved with T 10 dextran. The CLIO particles were synthesized as described in section,PMC2706141.json,"proteases play important roles in a variety of pathologies from heart disease to cancer. quantitative measurement of protease activity is possible using a novel spectrally matched dual fluorophore probe and a small animal lifetime imager. the recorded fluorescence from an activatable fluorophore, one that changes its fluorescent amplitude after biological target interaction, is also influenced by other factors including imaging probe delivery and optical tissue absorption of excitation and emission light. fluorescence from a second spectrally matched constant (non activatable) fluorophore on each nanoparticle platform can be used to correct for both probe delivery and tissue absorption. the fluorescence from each fluorophore is separated using fluorescence lifetime methods.",0.1842105263157895,0.0,0.13883644474052736
The NACC UDS has been previously described in the literature . (c) trazodone. The enter time was defined as participants first visit to NACC and time length was measured in years.,PMC6328323.json,"objective: this study explored two research questions: (a) does sleep medication neutralize or provide a protective effect against the hazard of alzheimers disease (ad)? (b) do apolipoprotein (apoe) e4 carriers reporting a sleep disturbance experience an increased risk of ad? method: this study is a secondary analysis of the national alzheimers coordinating centers uniform data set (n = 6,782) using cox proportional hazards regression. results: sleep disturbance was significantly associated with eventual ad development. among the subset of participants taking general sleep medications, no relationship between sleep disturbance and eventual ad was observed. among individuals not taking sleep medications, the increased hazard between the two variables remained. among apoe e4 carriers, sleep disturbance and ad were significant, except among those taking zolpidem. discussion: our findings support the emerging link between sleep disturbance and ad. our findings also suggest a continued need to elucidate the mechanisms that offer protective factors against ad development.",0.0989010989010989,0.0,0.10749233962403622
"Negative test results were required for sessions to proceed . During sessions, subjects were seated in a reclining chair. Non invasive assessment of heart rate, peripheral oxygen saturation, and blood pressure was initiated at the beginning of a session, and was monitored throughout sessions.",PMC2997192.json,"background although numerous studies have assessed subjective effects of nitrous oxide, few studies have analyzed for sex differences. since sex differences have been reported in subjective effects of several drugs such as opioids, nicotine and alcohol, we sought to determine if sex modulates the subjective effects of the inhalant, nitrous oxide, in healthy volunteers. methods thirty eight females and seventy two males from nine studies that were conducted in our laboratory were included in this retrospective analysis. all experimental studies utilized randomized, placebo controlled, repeated measures designs in which subjects inhaled 30% nitrous oxide in oxygen and 100% oxygen (placebo). dependent measures in this analysis were subjective effects measured at baseline and min into the inhalation period. results nitrous oxide produced a number of subjective effects, including those that could be considered abuse liability related (elated, having pleasant thoughts, drug liking), but sex did not modulate these effects. conclusions females and males showed similar subjective responses to 30% nitrous oxide. future prospective studies might assess other concentrations, other measures (choice, analgesic response), and other inhaled general anesthetics to more comprehensively characterize the role of sex in response to inhalants.",0.13793103448275862,0.0,0.14481599538581091
This study was reviewed and approved by all Institutional Review Boards involved. Written informed consent was provided by parents or guardians . Journal of pediatric gastroenterology and nutrition 20512062,PMC2910798.json,"objectives interferon treatment for chronic viral hepatitis c (hcv) has been associated with the development of retinopathy in 1929% of adults. our purpose is to describe the ophthalmological complications of pegylated interferon (peg) 2a with either placebo or ribavirin in children with chronic hcv (the peds c trial). methods prospective comprehensive ophthalmologic examinations including slit lamp at enrollment and after and weeks of treatment of children participating in a randomized clinical trial. results children were screened for entry of which had an eye exam and no child had existing retinal disease. children were eligible and were treated. children had an eye exam at weeks and at weeks. of subjects (2.6%) developed documented (n=2) or possible (1) serious eye complications: one developed evidence of ischemic retinopathy (cotton wool spots) by week 24, one developed uveitis by week 48, and one reported at week transient (<4 hours) monocular blindness that had occurred at week with a subsequent normal exam at week 48. conclusions ophthalmologic complications are infrequent in children who are treated with peg 2a for hcv (23%). because of the potential severity of ischemic retinopathy and uveitis, prospective ocular assessment should remain part of the monitoring strategy for children who are treated with interferon for hcv.",0.05106382978723405,0.0,0.07558277984698045
"During several encounters, couples began by using condoms, but decided to remove the condom at some point during intercourse. We counted these as non condom events. Others mentioned not using condoms because they trusted or felt safe with their partner.",PMC2871695.json,"impoverished women worldwide are at high risk for contracting hiv/aids. this study explores how homeless women make risky sex decisions and the role that alcohol and drugs play in this process. we analyze in depth qualitative descriptions of recent sexual episodes among women living in shelters in los angeles, california, usa. the sample (age 1863) was 46% african american, 21% hispanic/latina, and 21% white. findings suggest that: (1) homeless women engage in multiple types of relationships and sexual behaviors; (2) emotion and attachment play critical roles in womens risky sex choices; and (3) the role of alcohol and drugs on such choices varies across relationship commitment. understanding the complexity of sexual decision making among this population has implications for developing successful risk reduction interventions.",0.03614457831325301,0.0,0.045743528015979765
All the patients were studied three months after their last botulinum toxin injection and none of them were taking other medications active at the central nervous system level at the time of the experiments. The experimental procedures were approved by the local institutional review board and all the subjects gave their written informed consent to participation in the study. The experiments adhered to Declaration of Helsinki regulations .,PMC5098212.json,"objective to investigate the cerebellar inhibitory influence on the primary motor cortex in patients with focal dystonia using a cerebellar continuous theta burst stimulation protocol (ctbs) and to evaluate any relationship with movement abnormalities. methods thirteen patients with focal hand dystonia, patients with cervical dystonia and healthy subjects underwent two sessions: (i) ctbs over the cerebellar hemisphere (real ctbs) and (ii) ctbs over the neck muscles (sham ctbs). the effects of cerebellar ctbs were quantified as excitability changes in the contralateral primary motor cortex, as well as possible changes in arm and neck movements in patients. results real cerebellar ctbs reduced the excitability in the contralateral primary motor cortex in healthy subjects and in patients with cervical dystonia, though not in patients with focal hand dystonia. there was no correlation between changes in primary motor cortex excitability and arm and neck movement kinematics in patients. there were no changes in clinical scores or in kinematic measures, after either real or sham cerebellar ctbs in patients. conclusions the reduced cerebellar inhibitory modulation of primary motor cortex excitability in focal dystonia may be related to the body areas affected by dystonia as opposed to being a widespread pathophysiological abnormality. significance the present study yields information on the differential role played by the cerebellum in the pathophysiology of different focal dystonias.",0.18245614035087723,0.014134275618374558,0.16509112604005563
"The key differences between the three detectors are in their CCD camera coupling arrangements (direct fiber optic coupling in the MA and the HSMAF versus mirror lens coupling in the MAF) and whether there is an additional gain stage (no additional gain in the MA versus an added variable gain dual stage micro channel plate (MCP) light image intensifier (LII) in the MAF and the HSMAF). To eliminate grid lines, the antiscatter grid was removed from the XII input. The constant k1 is proportional to the constant k2 and their differences are unimportant for this analysis.",PMC2562256.json,"the performance of high sensitivity x ray imagers may be limited by additive instrumentation noise rather than by quantum noise when operated at the low exposure rates used in fluoroscopic procedures. the equipment invasive instrumentation noise measures (in terms of electrons) are generally difficult to make and are potentially not as helpful in clinical practice as would be a direct radiological representation of such noise that may be determined in the field. in this work, we define a clinically relevant representation for instrumentation noise in terms of noise equivalent detector entrance exposure, termed the instrumentation noise equivalent exposure (inee), which can be determined through experimental measurements of noise variance or signal to noise ratio (snr). the inee was measured for various detectors, thus demonstrating its usefulness in terms of providing information about the effective operating range of the various detectors. a simulation study is presented to demonstrate the robustness of this metric against post processing, and its dependence on inherent detector blur. these studies suggest that the inee may be a practical gauge to determine and compare the range of quantum limited performance for clinical x ray detectors of different design, with the implication that detector performance at exposures below the inee will be instrumentation noise limited rather than quantum noise limited.",0.21428571428571427,0.006535947712418301,0.1843719212438876
"In essence, carbamylation proceeded with near 100% efficiency. The sequence maps are shown in the lower half of , and the following sequence coverages were obtained: 62% for HCD and 80% for UVPD of the L24 protein (16+), and 27% for HCD and 71% for UVPD of the carbamylated L24 protein (10+), again exhibiting a significant decrease in coverage upon HCD of the carbamylated protein and a much smaller decrease in coverage upon UVPD . Carbamylation caused little change in the number of proteins (46 versus 48) and proteoforms (134 versus 134) identified by UVPD.",PMC5624212.json,"we evaluate the impact of carbamylation of the primary amines of the side chains of lys and the n termini on the fragmentation of intact protein ions and the chromatographic properties of a mixture of e. coli ribosomal proteins. the fragmentation patterns of the six unmodified and carbamylated proteins obtained by higher energy collision dissociation (hcd) and ultraviolet photodissociation (uvpd) were compared. carbamylation significantly reduced the total number of protons retained by the protein owing to the conversion of basic primary amines to non basic carbamates. carbamylation caused a significant negative impact on fragmentation of the protein by hcd (i.e., reduced sequence coverage and fewer diagnostic fragment ions) consistent with the mobile proton model, which correlates peptide fragmentation with charge distribution and the opportunity for charge directed pathways. in addition, fragmentation was enhanced near the n and c termini upon hcd of carbamylated proteins. for lcms/ms analysis of e. coli ribosomal proteins, the retention times increased by min on average upon carbamylation, an outcome attributed to the increased hydrophobicity of the proteins after carbamylation. as noted for both the six model proteins and the ribosomal proteins, carbamylation had relatively little impact on the distribution or types of fragment ions product by uvpd, supporting the proposition that the mechanism of uvpd for intact proteins does not reflect the mobile proton model.",0.3301587301587301,0.08945686900958467,0.26823029080208205
"We excluded trials of newborns and children, as well as duplicate publications. If authors published more than one manuscript on the same study, data from the most inclusive report were used . The primary outcome of interest was AKI, as defined by the authors of individual trials.",PMC3273643.json,"background therapeutic hypothermia has been shown to reduce neurological morbidity and mortality in the setting of out of hospital cardiac arrest and may be beneficial following brain injury and cardiopulmonary bypass. we conducted a systematic review to ascertain the effect of therapeutic hypothermia on development of acute kidney injury (aki) and mortality. methods we searched for randomized controlled trials in medline through february 2011. we included trials comparing hypothermia to normothermia that reported kidney related outcomes including, development of aki, dialysis requirement, changes in serum creatinine, and mortality. we performed peto fixed effect and random effects model meta analyses, and meta regressions. results nineteen trials reporting on 2,218 patients were included; in the normothermia group, the weighted rate of aki was 4.2%, dialysis requirement 3.7%, and mortality 10.8%. by meta analysis, hypothermia was not associated with a lower odds of aki (odds ratio [or] 1.01, 95% confidence interval [ci] 0.68, 1.51; p = 0.95) or dialysis requirement (or 0.81; 95% ci 0.30, 2.19; p = 0.68); however, by meta regression, a lower target cooling temperature was associated with a lower odds of aki (p = 0.01). hypothermia was associated with lower mortality (or 0.69; 95% ci 0.51, 0.92; p = 0.01). conclusions in trials that ascertained kidney endpoints, therapeutic hypothermia prevented neither the development of aki nor dialysis requirement, but was associated with lower mortality. different definitions and rates of aki, differences in mortality rates, and concerns about the optimal target cooling temperature preclude definitive conclusions.",0.11803278688524589,0.0,0.13362926794590488
"CHCs are government funded health care facilities that provide health services primarily to low income individuals . Thus, the SCCS is unique in that the majority of the cohort is low income . Participants provided written informed consent and completed a comprehensive, in person, interview covering various aspects of health and behavior.",PMC2790595.json,"objective to examine associations between adult weight gain and diabetes among african americans and whites. method cross sectional interview data from 19,589 african american men, 6,202 white men, 27,021 african american women, and 11,623 white women enrolled in the southern community cohort study in the southeastern usa from were analyzed in multivariate logistic regression models to examine odds ratios (or) and 95% confidence intervals (ci) between self reported diabetes and weight change from age 21. results diabetes odds rose with increasing weight gain and effects varied somewhat by race and gender; ors (95% ci) for diabetes associated with weight gain of 40+ kilograms compared to stable weight (change <5 kg) were 3.3 (2.84.0) for african american males, 3.6 (2.74.8) for white males, 2.6 (2.33.1) for african american females, and 4.0 (3.24.9) for white females. among women, significantly increased diabetes odds (41% for whites and 21% for african americans) were observed even for weight gain of kg. relative increases in odds ratios for diabetes were most pronounced among individuals who had a healthy bmi (18.524.9 kg/m2) at age compared to those already overweight. conclusion adult weight gain is strongly associated with diabetes across gender and race groups indicating that a uniform prevention message can be presented, even to those of healthy weight.",0.10714285714285714,0.0,0.10490509420410517
Spectroscopy was used to detect the solutions absorbance measured at 340/380 nm. Intra and interassay CVs were 3.5% and 4.9% respectively . Intra and interassay CVs were 7.8% and 13.2% respectively .,PMC2992868.json,"population based studies suggest that repetitive cycling of weight loss and regain may be associated with future weight gain. therefore, to better define the relationship between weight cycling, energy homeostasis, and future weight gain, we examined associations between frequent intentional weight loss and hormonal profiles in postmenopausal women. this cross sectional study evaluated the relationship between a history of frequent weight loss and biomarkers, including serum glucose, insulin, leptin, and ghrelin, as well as sex steroid hormones. we hypothesized that frequent intentional weight loss would be associated with changes in normal appetite and body weight regulatory hormones, favoring increased appetite and weight gain. healthy, weight stable, sedentary, overweight, postmenopausal women who had been recruited for an exercise intervention participated in this study. history of intentional weight loss (frequency and magnitude) was assessed by questionnaire. hormonal assays were performed by radioimmunoassay (insulin, leptin, ghrelin, estrogens, androgens, and dhea), chemiluminescence immunoassay (igf 1), and immunometric assay (shbg). anova and regression analyses were used to investigate the relationship between weight loss history and metabolic hormones. a higher degree of weight cycling, characterized by the frequency of intentionally losing > pounds, was associated with an appetite stimulating hormonal profile, including higher concentrations of ghrelin (p trend=0.04), lower glucose (p trend=0.047), and, to some extent, lower insulin (p trend=0.08). frequent weight loss was also associated with lower androgen concentrations, including androstenedione (p trend=0.02), testosterone (p trend=0.04), and free testosterone (p trend=0.01). no independent associations between the concentrations of leptin or estrogens and weight cycling were observed. this study suggests that frequent intentional weight loss may affect hormones involved in energy regulation.",0.0641025641025641,0.0064516129032258064,0.08849591724229067
